"zcta","state","stab","ZIPName","pop20","afact2","afact"
"ZIP census tabulation area","State code","State abbr.","ZIP Code name","Total population (2020 Census)","state-to-zcta allocation factor","zcta-to-state allocation factor"
"43612","39","OH","Toledo, OH",29718,0.0025,1 
"43613","39","OH","Toledo, OH",32116,0.0027,1 
"43614","39","OH","Toledo, OH",29866,0.0025,1 
"43615","39","OH","Toledo, OH",39449,0.0033,1 
"43616","39","OH","Oregon, OH",20480,0.0017,1 
"43617","39","OH","Toledo, OH",7659,0.0006,1 
"43619","39","OH","Northwood, OH",7454,0.0006,1 
"43620","39","OH","Toledo, OH",5019,0.0004,1 
"43623","39","OH","Toledo, OH",20320,0.0017,1 
"43701","39","OH","Zanesville, OH",55361,0.0047,1 
"43711","39","OH","Ava, OH (PO boxes)",87,0,1 
"43713","39","OH","Barnesville, OH",7227,0.0006,1 
"43716","39","OH","Beallsville, OH",1806,0.0002,1 
"43717","39","OH","Belle Valley, OH (PO boxes)",156,0,1 
"43718","39","OH","Belmont, OH",3049,0.0003,1 
"43719","39","OH","Bethesda, OH",2319,0.0002,1 
"43720","39","OH","Blue Rock, OH",1304,0.0001,1 
"43721","39","OH","Brownsville, OH (PO boxes)",140,0,1 
"43722","39","OH","Buffalo, OH (PO boxes)",324,0,1 
"43723","39","OH","Byesville, OH",4671,0.0004,1 
"43724","39","OH","Caldwell, OH",8865,0.0008,1 
"43725","39","OH","Cambridge, OH",19520,0.0017,1 
"43727","39","OH","Chandlersville, OH",1517,0.0001,1 
"43728","39","OH","Chesterhill, OH",1072,0.0001,1 
"43730","39","OH","Corning, OH",2277,0.0002,1 
"43731","39","OH","Crooksville, OH",5200,0.0004,1 
"43732","39","OH","Cumberland, OH",1648,0.0001,1 
"43733","39","OH","Derwent, OH (PO boxes)",57,0,1 
"43734","39","OH","Duncan Falls, OH",1212,0.0001,1 
"43735","39","OH","East Fultonham, OH (PO boxes)",382,0,1 
"43736","39","OH","Fairview, OH (PO boxes)",19,0,1 
"43738","39","OH","Fultonham, OH (PO boxes)",73,0,1 
"43739","39","OH","Glenford, OH",2380,0.0002,1 
"43740","39","OH","Gratiot, OH (PO boxes)",220,0,1 
"43746","39","OH","Hopewell, OH",1261,0.0001,1 
"43747","39","OH","Jerusalem, OH",1229,0.0001,1 
"43748","39","OH","Junction City, OH",2711,0.0002,1 
"43749","39","OH","Kimbolton, OH",2308,0.0002,1 
"43750","39","OH","Kipling, OH (PO boxes)",145,0,1 
"43754","39","OH","Lewisville, OH",1318,0.0001,1 
"43755","39","OH","Lore City, OH",1732,0.0001,1 
"43756","39","OH","Mcconnelsville, OH",4909,0.0004,1 
"43758","39","OH","Malta, OH",3000,0.0003,1 
"43759","39","OH","Morristown, OH (PO boxes)",235,0,1 
"43760","39","OH","Mount Perry, OH",1949,0.0002,1 
"43761","39","OH","Moxahala, OH (PO boxes)",54,0,1 
"43762","39","OH","New Concord, OH",5346,0.0005,1 
"43764","39","OH","New Lexington, OH",8177,0.0007,1 
"43766","39","OH","New Straitsville, OH",1492,0.0001,1 
"43767","39","OH","Norwich, OH",1425,0.0001,1 
"43768","39","OH","Old Washington, OH (PO boxes)",223,0,1 
"43771","39","OH","Philo, OH",1796,0.0002,1 
"43772","39","OH","Pleasant City, OH",1811,0.0002,1 
"43773","39","OH","Quaker City, OH",2964,0.0003,1 
"43777","39","OH","Roseville, OH",4568,0.0004,1 
"43778","39","OH","Salesville, OH",1428,0.0001,1 
"43779","39","OH","Sarahsville, OH",888,0.0001,1 
"43780","39","OH","Senecaville, OH",2235,0.0002,1 
"43782","39","OH","Shawnee, OH",727,0.0001,1 
"43783","39","OH","Somerset, OH",4743,0.0004,1 
"43786","39","OH","Stafford, OH (PO boxes)",56,0,1 
"43787","39","OH","Stockport, OH",2815,0.0002,1 
"43788","39","OH","Summerfield, OH",816,0.0001,1 
"43791","39","OH","White Cottage, OH (PO boxes)",133,0,1 
"43793","39","OH","Woodsfield, OH",4829,0.0004,1 
"43802","39","OH","Adamsville, OH",1334,0.0001,1 
"43804","39","OH","Baltic, OH",4045,0.0003,1 
"43805","39","OH","Blissfield, OH (PO boxes)",66,0,1 
"43811","39","OH","Conesville, OH",763,0.0001,1 
"43812","39","OH","Coshocton, OH",18669,0.0016,1 
"43821","39","OH","Dresden, OH",4557,0.0004,1 
"43822","39","OH","Frazeysburg, OH",4668,0.0004,1 
"43824","39","OH","Fresno, OH",3991,0.0003,1 
"43830","39","OH","Nashport, OH",6593,0.0006,1 
"43832","39","OH","Newcomerstown, OH",7341,0.0006,1 
"43836","39","OH","Plainfield, OH (PO boxes)",107,0,1 
"43837","39","OH","Port Washington, OH",1784,0.0002,1 
"43840","39","OH","Stone Creek, OH",1279,0.0001,1 
"43842","39","OH","Trinway, OH (PO boxes)",345,0,1 
"43843","39","OH","Walhonding, OH",1449,0.0001,1 
"43844","39","OH","Warsaw, OH",3778,0.0003,1 
"43845","39","OH","West Lafayette, OH",4803,0.0004,1 
"43901","39","OH","Adena, OH",2082,0.0002,1 
"43902","39","OH","Alledonia, OH",200,0,1 
"43903","39","OH","Amsterdam, OH",1937,0.0002,1 
"43905","39","OH","Barton, OH (PO boxes)",474,0,1 
"43906","39","OH","Bellaire, OH",7952,0.0007,1 
"43907","39","OH","Cadiz, OH",5369,0.0005,1 
"43908","39","OH","Bergholz, OH",1321,0.0001,1 
"43909","39","OH","Blaine, OH (PO boxes)",78,0,1 
"43910","39","OH","Bloomingdale, OH",3379,0.0003,1 
"43912","39","OH","Bridgeport, OH",6060,0.0005,1 
"43913","39","OH","Brilliant, OH",1322,0.0001,1 
"43914","39","OH","Cameron, OH (PO boxes)",66,0,1 
"43915","39","OH","Clarington, OH",1383,0.0001,1 
"43917","39","OH","Dillonvale, OH",2647,0.0002,1 
"43920","39","OH","East Liverpool, OH",21662,0.0018,1 
"43925","39","OH","East Springfield, OH (PO boxes)",119,0,1 
"43926","39","OH","Empire, OH (PO boxes)",247,0,1 
"43928","39","OH","Glencoe, OH (PO boxes)",235,0,1 
"43930","39","OH","Hammondsville, OH",681,0.0001,1 
"43931","39","OH","Hannibal, OH (PO boxes)",168,0,1 
"43932","39","OH","Irondale, OH",970,0.0001,1 
"43933","39","OH","Jacobsburg, OH",1969,0.0002,1 
"43934","39","OH","Lansing, OH (PO boxes)",227,0,1 
"43935","39","OH","Martins Ferry, OH",7968,0.0007,1 
"43938","39","OH","Mingo Junction, OH",5196,0.0004,1 
"43939","39","OH","Mount Pleasant, OH (PO boxes)",436,0,1 
"43940","39","OH","Neffs, OH (PO boxes)",321,0,1 
"43942","39","OH","Powhatan Point, OH",2271,0.0002,1 
"43943","39","OH","Rayland, OH",3452,0.0003,1 
"43944","39","OH","Richmond, OH",2328,0.0002,1 
"43945","39","OH","Salineville, OH",2972,0.0003,1 
"43946","39","OH","Sardis, OH",1836,0.0002,1 
"43947","39","OH","Shadyside, OH",5002,0.0004,1 
"43948","39","OH","Smithfield, OH (PO boxes)",514,0,1 
"43950","39","OH","Saint Clairsville, OH",16212,0.0014,1 
"43951","39","OH","Lafferty, OH (PO boxes)",169,0,1 
"43952","39","OH","Steubenville, OH",17977,0.0015,1 
"43953","39","OH","Steubenville, OH",11637,0.001,1 
"43961","39","OH","Stratton, OH (PO boxes)",234,0,1 
"43962","39","OH","Summitville, OH (PO boxes)",66,0,1 
"43963","39","OH","Tiltonsville, OH",1249,0.0001,1 
"43964","39","OH","Toronto, OH",9098,0.0008,1 
"43967","39","OH","Warnock, OH (PO boxes)",37,0,1 
"43968","39","OH","Wellsville, OH",6546,0.0006,1 
"43971","39","OH","Yorkville, OH",1033,0.0001,1 
"43972","39","OH","Bannock, OH (PO boxes)",93,0,1 
"43973","39","OH","Freeport, OH",1947,0.0002,1 
"43974","39","OH","Harrisville, OH (PO boxes)",99,0,1 
"43976","39","OH","Hopedale, OH",1543,0.0001,1 
"43977","39","OH","Flushing, OH",2178,0.0002,1 
"43981","39","OH","New Athens, OH (PO boxes)",176,0,1 
"43983","39","OH","Piedmont, OH",436,0,1 
"43985","39","OH","Holloway, OH (PO boxes)",270,0,1 
"43986","39","OH","Jewett, OH",1728,0.0001,1 
"43988","39","OH","Scio, OH",2351,0.0002,1 
"44001","39","OH","Amherst, OH",20837,0.0018,1 
"44003","39","OH","Andover, OH",4275,0.0004,1 
"44004","39","OH","Ashtabula, OH",31661,0.0027,1 
"44010","39","OH","Austinburg, OH",1666,0.0001,1 
"44011","39","OH","Avon, OH",24847,0.0021,1 
"44012","39","OH","Avon Lake, OH",25206,0.0021,1 
"44017","39","OH","Berea, OH",18611,0.0016,1 
"44021","39","OH","Burton, OH",6347,0.0005,1 
"44022","39","OH","Chagrin Falls, OH",17150,0.0015,1 
"44023","39","OH","Chagrin Falls, OH",19075,0.0016,1 
"44024","39","OH","Chardon, OH",23795,0.002,1 
"44026","39","OH","Chesterland, OH",10877,0.0009,1 
"44028","39","OH","Columbia Station, OH",8931,0.0008,1 
"44030","39","OH","Conneaut, OH",15868,0.0013,1 
"44032","39","OH","Dorset, OH",1505,0.0001,1 
"44035","39","OH","Elyria, OH",61921,0.0052,1 
"44039","39","OH","North Ridgeville, OH",35630,0.003,1 
"44040","39","OH","Gates Mills, OH",3032,0.0003,1 
"44041","39","OH","Geneva, OH",13910,0.0012,1 
"44044","39","OH","Grafton, OH",14911,0.0013,1 
"44045","39","OH","Grand River, OH (PO boxes)",421,0,1 
"44046","39","OH","Huntsburg, OH",2187,0.0002,1 
"44047","39","OH","Jefferson, OH",9156,0.0008,1 
"44048","39","OH","Kingsville, OH",2178,0.0002,1 
"44049","39","OH","Kipton, OH (PO boxes)",194,0,1 
"44050","39","OH","Lagrange, OH",6724,0.0006,1 
"44052","39","OH","Lorain, OH",29249,0.0025,1 
"44053","39","OH","Lorain, OH",20735,0.0018,1 
"44054","39","OH","Sheffield Lake, OH",12484,0.0011,1 
"44055","39","OH","Lorain, OH",19331,0.0016,1 
"44056","39","OH","Macedonia, OH",12156,0.001,1 
"44057","39","OH","Madison, OH",19447,0.0016,1 
"44060","39","OH","Mentor, OH",60360,0.0051,1 
"44062","39","OH","Middlefield, OH",15085,0.0013,1 
"44064","39","OH","Montville, OH",1618,0.0001,1 
"44065","39","OH","Newbury, OH",4058,0.0003,1 
"44067","39","OH","Northfield, OH",19995,0.0017,1 
"44068","39","OH","North Kingsville, OH (PO boxes)",226,0,1 
"44070","39","OH","North Olmsted, OH",32442,0.0027,1 
"44072","39","OH","Novelty, OH",4583,0.0004,1 
"44074","39","OH","Oberlin, OH",11957,0.001,1 
"44076","39","OH","Orwell, OH",5313,0.0005,1 
"44077","39","OH","Painesville, OH",58253,0.0049,1 
"44080","39","OH","Parkman, OH (PO boxes)",153,0,1 
"44081","39","OH","Perry, OH",6930,0.0006,1 
"44082","39","OH","Pierpont, OH",1511,0.0001,1 
"44084","39","OH","Rock Creek, OH",3707,0.0003,1 
"44085","39","OH","Rome, OH",3232,0.0003,1 
"44086","39","OH","Thompson, OH",2221,0.0002,1 
"44087","39","OH","Twinsburg, OH",22626,0.0019,1 
"44089","39","OH","Vermilion, OH",15899,0.0013,1 
"44090","39","OH","Wellington, OH",11085,0.0009,1 
"44092","39","OH","Wickliffe, OH",16786,0.0014,1 
"44093","39","OH","Williamsfield, OH",1454,0.0001,1 
"44094","39","OH","Willoughby, OH",37634,0.0032,1 
"44095","39","OH","Eastlake, OH",32616,0.0028,1 
"44099","39","OH","Windsor, OH",2528,0.0002,1 
"44101","39","OH","Cleveland, OH (PO boxes)",624,0.0001,1 
"44102","39","OH","Cleveland, OH",43347,0.0037,1 
"44103","39","OH","Cleveland, OH",14469,0.0012,1 
"44104","39","OH","Cleveland, OH",20202,0.0017,1 
"44105","39","OH","Cleveland, OH",34100,0.0029,1 
"44106","39","OH","Cleveland, OH",26608,0.0023,1 
"44107","39","OH","Lakewood, OH",51109,0.0043,1 
"44108","39","OH","Cleveland, OH",20005,0.0017,1 
"44109","39","OH","Cleveland, OH",39121,0.0033,1 
"44110","39","OH","Cleveland, OH",17617,0.0015,1 
"44111","39","OH","Cleveland, OH",41045,0.0035,1 
"44112","39","OH","Cleveland, OH",18685,0.0016,1 
"44113","39","OH","Cleveland, OH",20291,0.0017,1 
"44114","39","OH","Cleveland, OH",7622,0.0006,1 
"44115","39","OH","Cleveland, OH",8985,0.0008,1 
"44116","39","OH","Rocky River, OH",21821,0.0018,1 
"44117","39","OH","Euclid, OH",10533,0.0009,1 
"44118","39","OH","Cleveland, OH",40242,0.0034,1 
"44119","39","OH","Cleveland, OH",12134,0.001,1 
"44120","39","OH","Cleveland, OH",34611,0.0029,1 
"44121","39","OH","Cleveland, OH",32887,0.0028,1 
"44122","39","OH","Beachwood, OH",36268,0.0031,1 
"44123","39","OH","Euclid, OH",17620,0.0015,1 
"44124","39","OH","Cleveland, OH",40530,0.0034,1 
"44125","39","OH","Cleveland, OH",29663,0.0025,1 
"44126","39","OH","Cleveland, OH",17235,0.0015,1 
"44127","39","OH","Cleveland, OH",4179,0.0004,1 
"44128","39","OH","Cleveland, OH",28146,0.0024,1 
"44129","39","OH","Cleveland, OH",28803,0.0024,1 
"44130","39","OH","Cleveland, OH",50825,0.0043,1 
"44131","39","OH","Independence, OH",20664,0.0018,1 
"44132","39","OH","Euclid, OH",14524,0.0012,1 
"44133","39","OH","North Royalton, OH",31373,0.0027,1 
"44134","39","OH","Cleveland, OH",38845,0.0033,1 
"44135","39","OH","Cleveland, OH",26684,0.0023,1 
"44136","39","OH","Strongsville, OH",25890,0.0022,1 
"44137","39","OH","Maple Heights, OH",23759,0.002,1 
"44138","39","OH","Olmsted Falls, OH",23088,0.002,1 
"44139","39","OH","Solon, OH",25331,0.0021,1 
"44140","39","OH","Bay Village, OH",16163,0.0014,1 
"44141","39","OH","Brecksville, OH",14130,0.0012,1 
"44142","39","OH","Brookpark, OH",18598,0.0016,1 
"44143","39","OH","Cleveland, OH",25339,0.0021,1 
"44144","39","OH","Cleveland, OH",21361,0.0018,1 
"44145","39","OH","Westlake, OH",34228,0.0029,1 
"44146","39","OH","Bedford, OH",29778,0.0025,1 
"44147","39","OH","Broadview Heights, OH",19872,0.0017,1 
"44149","39","OH","Strongsville, OH",20678,0.0018,1 
"44201","39","OH","Atwater, OH",6658,0.0006,1 
"44202","39","OH","Aurora, OH",22167,0.0019,1 
"44203","39","OH","Barberton, OH",39577,0.0034,1 
"44212","39","OH","Brunswick, OH",45749,0.0039,1 
"44214","39","OH","Burbank, OH",2149,0.0002,1 
"44215","39","OH","Chippewa Lake, OH",2289,0.0002,1 
"44216","39","OH","Clinton, OH",9443,0.0008,1 
"44217","39","OH","Creston, OH",4165,0.0004,1 
"44221","39","OH","Cuyahoga Falls, OH",29601,0.0025,1 
"44223","39","OH","Cuyahoga Falls, OH",18388,0.0016,1 
"44224","39","OH","Stow, OH",38709,0.0033,1 
"44230","39","OH","Doylestown, OH",8064,0.0007,1 
"44231","39","OH","Garrettsville, OH",8398,0.0007,1 
"44232","39","OH","Green, OH (PO boxes)",30,0,1 
"44233","39","OH","Hinckley, OH",8025,0.0007,1 
"44234","39","OH","Hiram, OH",3763,0.0003,1 
"44235","39","OH","Homerville, OH",1960,0.0002,1 
"44236","39","OH","Hudson, OH",26216,0.0022,1 
"44240","39","OH","Kent, OH",38354,0.0033,1 
"44241","39","OH","Streetsboro, OH",17659,0.0015,1 
"44243","39","OH","Kent, OH",5670,0.0005,1 
"44250","39","OH","Lakemore, OH (PO boxes)",1469,0.0001,1 
"44251","39","OH","Westfield Center, OH (PO boxes)",928,0.0001,1 
"44253","39","OH","Litchfield, OH",3438,0.0003,1 
"44254","39","OH","Lodi, OH",4784,0.0004,1 
"44255","39","OH","Mantua, OH",7558,0.0006,1 
"44256","39","OH","Medina, OH",64815,0.0055,1 
"44260","39","OH","Mogadore, OH",13152,0.0011,1 
"44262","39","OH","Munroe Falls, OH",5020,0.0004,1 
"44264","39","OH","Peninsula, OH",3370,0.0003,1 
"44266","39","OH","Ravenna, OH",32606,0.0028,1 
"44270","39","OH","Rittman, OH",8384,0.0007,1 
"44272","39","OH","Rootstown, OH",5356,0.0005,1 
"44273","39","OH","Seville, OH",6900,0.0006,1 
"44274","39","OH","Sharon Center, OH (PO boxes)",265,0,1 
"44275","39","OH","Spencer, OH",3257,0.0003,1 
"44276","39","OH","Sterling, OH",2023,0.0002,1 
"44278","39","OH","Tallmadge, OH",18671,0.0016,1 
"44280","39","OH","Valley City, OH",5343,0.0005,1 
"44281","39","OH","Wadsworth, OH",33241,0.0028,1 
"44285","39","OH","Wayland, OH (PO boxes)",169,0,1 
"44286","39","OH","Richfield, OH",6258,0.0005,1 
"44287","39","OH","West Salem, OH",7561,0.0006,1 
"44288","39","OH","Windham, OH",3444,0.0003,1 
"44301","39","OH","Akron, OH",14364,0.0012,1 
"44302","39","OH","Akron, OH",4661,0.0004,1 
"44303","39","OH","Akron, OH",7031,0.0006,1 
"44304","39","OH","Akron, OH",4185,0.0004,1 
"44305","39","OH","Akron, OH",21214,0.0018,1 
"44306","39","OH","Akron, OH",21085,0.0018,1 
"44307","39","OH","Akron, OH",6959,0.0006,1 
"44308","39","OH","Akron, OH",1037,0.0001,1 
"44310","39","OH","Akron, OH",24984,0.0021,1 
"44311","39","OH","Akron, OH",6993,0.0006,1 
"44312","39","OH","Akron, OH",30510,0.0026,1 
"44313","39","OH","Akron, OH",25678,0.0022,1 
"44314","39","OH","Akron, OH",17686,0.0015,1 
"44319","39","OH","Akron, OH",21833,0.0019,1 
"44320","39","OH","Akron, OH",19083,0.0016,1 
"44321","39","OH","Akron, OH",15993,0.0014,1 
"44325","39","OH","Akron, OH",1259,0.0001,1 
"44333","39","OH","Akron, OH",19449,0.0016,1 
"44401","39","OH","Berlin Center, OH",2648,0.0002,1 
"44402","39","OH","Bristolville, OH",2951,0.0003,1 
"44403","39","OH","Brookfield, OH",3690,0.0003,1 
"44404","39","OH","Burghill, OH",1300,0.0001,1 
"44405","39","OH","Campbell, OH",7837,0.0007,1 
"44406","39","OH","Canfield, OH",22740,0.0019,1 
"44408","39","OH","Columbiana, OH",10526,0.0009,1 
"44410","39","OH","Cortland, OH",16824,0.0014,1 
"44411","39","OH","Deerfield, OH",2319,0.0002,1 
"44412","39","OH","Diamond, OH",2472,0.0002,1 
"44413","39","OH","East Palestine, OH",7186,0.0006,1 
"44415","39","OH","Elkton, OH (PO boxes)",441,0,1 
"44417","39","OH","Farmdale, OH",1539,0.0001,1 
"44418","39","OH","Fowler, OH",1224,0.0001,1 
"44420","39","OH","Girard, OH",15033,0.0013,1 
"44423","39","OH","Hanoverton, OH",2234,0.0002,1 
"44424","39","OH","Hartford, OH (PO boxes)",130,0,1 
"44425","39","OH","Hubbard, OH",14280,0.0012,1 
"44427","39","OH","Kensington, OH",1555,0.0001,1 
"44428","39","OH","Kinsman, OH",3115,0.0003,1 
"44429","39","OH","Lake Milton, OH",2437,0.0002,1 
"44430","39","OH","Leavittsburg, OH",4723,0.0004,1 
"44431","39","OH","Leetonia, OH",4629,0.0004,1 
"44432","39","OH","Lisbon, OH",12276,0.001,1 
"44436","39","OH","Lowellville, OH",3382,0.0003,1 
"44437","39","OH","Mc Donald, OH",4073,0.0003,1 
"44438","39","OH","Masury, OH",4762,0.0004,1 
"44439","39","OH","Mesopotamia, OH (PO boxes)",577,0,1 
"44440","39","OH","Mineral Ridge, OH",4648,0.0004,1 
"44441","39","OH","Negley, OH",1558,0.0001,1 
"44442","39","OH","New Middletown, OH",4095,0.0003,1 
"44443","39","OH","New Springfield, OH",1742,0.0001,1 
"44444","39","OH","Newton Falls, OH",10042,0.0009,1 
"44445","39","OH","New Waterford, OH",3160,0.0003,1 
"44446","39","OH","Niles, OH",20173,0.0017,1 
"44449","39","OH","North Benton, OH",1230,0.0001,1 
"44450","39","OH","North Bloomfield, OH",1824,0.0002,1 
"44451","39","OH","North Jackson, OH",3199,0.0003,1 
"44452","39","OH","North Lima, OH",3114,0.0003,1 
"44454","39","OH","Petersburg, OH",935,0.0001,1 
"44455","39","OH","Rogers, OH",1558,0.0001,1 
"44460","39","OH","Salem, OH",25393,0.0022,1 
"44470","39","OH","Southington, OH",3681,0.0003,1 
"44471","39","OH","Struthers, OH",10445,0.0009,1 
"44473","39","OH","Vienna, OH",3719,0.0003,1 
"44481","39","OH","Warren, OH",10258,0.0009,1 
"44483","39","OH","Warren, OH",24840,0.0021,1 
"44484","39","OH","Warren, OH",22290,0.0019,1 
"44485","39","OH","Warren, OH",15172,0.0013,1 
"44490","39","OH","Washingtonville, OH",721,0.0001,1 
"44491","39","OH","West Farmington, OH",3950,0.0003,1 
"44493","39","OH","Winona, OH (PO boxes)",221,0,1 
"44502","39","OH","Youngstown, OH",9300,0.0008,1 
"44503","39","OH","Youngstown, OH",1922,0.0002,1 
"44504","39","OH","Youngstown, OH",4577,0.0004,1 
"44505","39","OH","Youngstown, OH",17048,0.0014,1 
"44506","39","OH","Youngstown, OH",2109,0.0002,1 
"44507","39","OH","Youngstown, OH",4598,0.0004,1 
"44509","39","OH","Youngstown, OH",10934,0.0009,1 
"44510","39","OH","Youngstown, OH",2034,0.0002,1 
"44511","39","OH","Youngstown, OH",18738,0.0016,1 
"44512","39","OH","Youngstown, OH",33282,0.0028,1 
"44514","39","OH","Youngstown, OH",22599,0.0019,1 
"44515","39","OH","Youngstown, OH",27480,0.0023,1 
"44555","39","OH","Youngstown, OH",215,0,1 
"44601","39","OH","Alliance, OH",33688,0.0029,1 
"44606","39","OH","Apple Creek, OH",8218,0.0007,1 
"44607","39","OH","Augusta, OH (PO boxes)",67,0,1 
"44608","39","OH","Beach City, OH",2646,0.0002,1 
"44609","39","OH","Beloit, OH",3592,0.0003,1 
"44610","39","OH","Berlin, OH (PO boxes)",385,0,1 
"44611","39","OH","Big Prairie, OH",2133,0.0002,1 
"44612","39","OH","Bolivar, OH",5443,0.0005,1 
"44613","39","OH","Brewster, OH",1998,0.0002,1 
"44614","39","OH","Canal Fulton, OH",12922,0.0011,1 
"44615","39","OH","Carrollton, OH",10557,0.0009,1 
"44618","39","OH","Dalton, OH",7159,0.0006,1 
"44619","39","OH","Damascus, OH (PO boxes)",250,0,1 
"44620","39","OH","Dellroy, OH",1428,0.0001,1 
"44621","39","OH","Dennison, OH",4606,0.0004,1 
"44622","39","OH","Dover, OH",18921,0.0016,1 
"44624","39","OH","Dundee, OH",5843,0.0005,1 
"44625","39","OH","East Rochester, OH",1322,0.0001,1 
"44626","39","OH","East Sparta, OH",2996,0.0003,1 
"44627","39","OH","Fredericksburg, OH",7692,0.0007,1 
"44628","39","OH","Glenmont, OH",1119,0.0001,1 
"44629","39","OH","Gnadenhutten, OH",2126,0.0002,1 
"44630","39","OH","Greentown, OH (PO boxes)",28,0,1 
"44632","39","OH","Hartville, OH",10047,0.0009,1 
"44633","39","OH","Holmesville, OH",2565,0.0002,1 
"44634","39","OH","Homeworth, OH",1995,0.0002,1 
"44637","39","OH","Killbuck, OH",2437,0.0002,1 
"44638","39","OH","Lakeville, OH",1555,0.0001,1 
"44639","39","OH","Leesville, OH (PO boxes)",122,0,1 
"44640","39","OH","Limaville, OH (PO boxes)",151,0,1 
"44641","39","OH","Louisville, OH",20399,0.0017,1 
"44643","39","OH","Magnolia, OH",3218,0.0003,1 
"44644","39","OH","Malvern, OH",4378,0.0004,1 
"44645","39","OH","Marshallville, OH",2670,0.0002,1 
"44646","39","OH","Massillon, OH",47973,0.0041,1 
"44647","39","OH","Massillon, OH",18368,0.0016,1 
"44651","39","OH","Mechanicstown, OH",765,0.0001,1 
"44652","39","OH","Middlebranch, OH (PO boxes)",542,0,1 
"44653","39","OH","Midvale, OH (PO boxes)",632,0.0001,1 
"44654","39","OH","Millersburg, OH",20612,0.0017,1 
"44656","39","OH","Mineral City, OH",2618,0.0002,1 
"44657","39","OH","Minerva, OH",9916,0.0008,1 
"44659","39","OH","Mount Eaton, OH (PO boxes)",160,0,1 
"44660","39","OH","Mount Hope, OH (PO boxes)",138,0,1 
"44661","39","OH","Nashville, OH (PO boxes)",248,0,1 
"44662","39","OH","Navarre, OH",9562,0.0008,1 
"44663","39","OH","New Philadelphia, OH",25601,0.0022,1 
"44665","39","OH","North Georgetown, OH (PO boxes)",54,0,1 
"44666","39","OH","North Lawrence, OH",2935,0.0002,1 
"44667","39","OH","Orrville, OH",13723,0.0012,1 
"44669","39","OH","Paris, OH",1454,0.0001,1 
"44670","39","OH","Robertsville, OH (PO boxes)",155,0,1 
"44671","39","OH","Sandyville, OH (PO boxes)",348,0,1 
"44672","39","OH","Sebring, OH",4589,0.0004,1 
"44675","39","OH","Sherrodsville, OH",1890,0.0002,1 
"44676","39","OH","Shreve, OH",4771,0.0004,1 
